"State","Race","Date","DateAsDate","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4"
"AL","Other",20200527,2020-05-27,124,0,158,67,108,86
"AL","Other",20200603,2020-06-03,152,1,124,158,67,108
"AL","Other",20200610,2020-06-10,284,4,152,124,158,67
"AL","Other",20200617,2020-06-17,358,0,284,152,124,158
"AL","Other",20200624,2020-06-24,393,2,358,284,152,124
"AL","Other",20200701,2020-07-01,435,1,393,358,284,152
"AL","Other",20200708,2020-07-08,375,3,435,393,358,284
"AL","Other",20200715,2020-07-15,393,5,375,435,393,358
"AL","Other",20200722,2020-07-22,540,4,393,375,435,393
"AL","Other",20200729,2020-07-29,570,2,540,393,375,435
"AL","Other",20200805,2020-08-05,438,6,570,540,393,375
"AL","Other",20200812,2020-08-12,387,5,438,570,540,393
"AL","Other",20200819,2020-08-19,318,1,387,438,570,540
"AL","Other",20200826,2020-08-26,306,2,318,387,438,570
"AL","Other",20200902,2020-09-02,1530,4,306,318,387,438
"AL","Other",20200909,2020-09-09,694,1,1530,306,318,387
"AL","Other",20200916,2020-09-16,994,4,694,1530,306,318
"AL","Other",20200923,2020-09-23,965,2,994,694,1530,306
"AL","Other",20200930,2020-09-30,901,2,965,994,694,1530
"AL","Other",20201007,2020-10-07,963,4,901,965,994,694
"AL","Other",20201014,2020-10-14,1126,4,963,901,965,994
"AL","Other",20201021,2020-10-21,1188,7,1126,963,901,965
"AL","Other",20201028,2020-10-28,1493,3,1188,1126,963,901
"AL","Other",20201104,2020-11-04,1637,2,1493,1188,1126,963
"AL","Other",20201111,2020-11-11,2302,10,1637,1493,1188,1126
"AL","Other",20201118,2020-11-18,1493,7,2302,1637,1493,1188
"AL","Other",20201125,2020-11-25,1933,2,1493,2302,1637,1493
"AL","Other",20201202,2020-12-02,863,2,1933,1493,2302,1637
"AL","Other",20201209,2020-12-09,1179,10,863,1933,1493,2302
"AL","Other",20201216,2020-12-16,1287,10,1179,863,1933,1493
"AL","Other",20201223,2020-12-23,1719,9,1287,1179,863,1933
"AL","Other",20201230,2020-12-30,1227,2,1719,1287,1179,863
"AL","Other",20210106,2021-01-06,1408,8,1227,1719,1287,1179
"AL","Other",20210113,2021-01-13,1390,18,1408,1227,1719,1287
"AL","Other",20210120,2021-01-20,1009,10,1390,1408,1227,1719
"AL","Other",20210127,2021-01-27,974,11,1009,1390,1408,1227
"AL","Other",20210203,2021-02-03,762,45,974,1009,1390,1408
"AL","Other",20210210,2021-02-10,589,26,762,974,1009,1390
"AL","Other",20210217,2021-02-17,357,13,589,762,974,1009
"AL","Other",20210224,2021-02-24,242,10,357,589,762,974
"AL","Other",20210303,2021-03-03,252,11,242,357,589,762
"AL","Unknown",20200422,2020-04-22,88,2,NA,NA,NA,NA
"AL","Unknown",20200429,2020-04-29,230,7,88,NA,NA,NA
"AL","Unknown",20200506,2020-05-06,259,-3,230,88,NA,NA
"AL","Unknown",20200513,2020-05-13,244,6,259,230,88,NA
"AL","Unknown",20200520,2020-05-20,435,5,244,259,230,88
"AL","Unknown",20200527,2020-05-27,513,2,435,244,259,230
"AL","Unknown",20200603,2020-06-03,860,5,513,435,244,259
"AL","Unknown",20200610,2020-06-10,455,8,860,513,435,244
"AL","Unknown",20200617,2020-06-17,1574,0,455,860,513,435
"AL","Unknown",20200624,2020-06-24,1097,4,1574,455,860,513
"AL","Unknown",20200701,2020-07-01,2439,15,1097,1574,455,860
"AL","Unknown",20200708,2020-07-08,3452,11,2439,1097,1574,455
"AL","Unknown",20200715,2020-07-15,5684,11,3452,2439,1097,1574
"AL","Unknown",20200722,2020-07-22,6147,25,5684,3452,2439,1097
"AL","Unknown",20200729,2020-07-29,5787,3,6147,5684,3452,2439
"AL","Unknown",20200805,2020-08-05,5366,9,5787,6147,5684,3452
"AL","Unknown",20200812,2020-08-12,5370,24,5366,5787,6147,5684
"AL","Unknown",20200819,2020-08-19,2579,-1,5370,5366,5787,6147
"AL","Unknown",20200826,2020-08-26,3727,18,2579,5370,5366,5787
"AL","Unknown",20200902,2020-09-02,3926,29,3727,2579,5370,5366
"AL","Unknown",20200909,2020-09-09,2843,21,3926,3727,2579,5370
"AL","Unknown",20200916,2020-09-16,2811,6,2843,3926,3727,2579
"AL","Unknown",20200923,2020-09-23,2091,27,2811,2843,3926,3727
"AL","Unknown",20200930,2020-09-30,3398,-5,2091,2811,2843,3926
"AL","Unknown",20201007,2020-10-07,2901,9,3398,2091,2811,2843
"AL","Unknown",20201014,2020-10-14,2118,-6,2901,3398,2091,2811
"AL","Unknown",20201021,2020-10-21,2150,23,2118,2901,3398,2091
"AL","Unknown",20201028,2020-10-28,7445,24,2150,2118,2901,3398
"AL","Unknown",20201104,2020-11-04,4339,12,7445,2150,2118,2901
"AL","Unknown",20201111,2020-11-11,4265,66,4339,7445,2150,2118
"AL","Unknown",20201118,2020-11-18,6655,44,4265,4339,7445,2150
"AL","Unknown",20201125,2020-11-25,7096,56,6655,4265,4339,7445
"AL","Unknown",20201202,2020-12-02,8015,73,7096,6655,4265,4339
"AL","Unknown",20201209,2020-12-09,10675,105,8015,7096,6655,4265
"AL","Unknown",20201216,2020-12-16,12063,55,10675,8015,7096,6655
"AL","Unknown",20201223,2020-12-23,13132,118,12063,10675,8015,7096
"AL","Unknown",20201230,2020-12-30,10173,65,13132,12063,10675,8015
"AL","Unknown",20210106,2021-01-06,11554,78,10173,13132,12063,10675
"AL","Unknown",20210113,2021-01-13,13304,319,11554,10173,13132,12063
"AL","Unknown",20210120,2021-01-20,8443,214,13304,11554,10173,13132
"AL","Unknown",20210127,2021-01-27,8310,340,8443,13304,11554,10173
"AL","Unknown",20210203,2021-02-03,7311,428,8310,8443,13304,11554
"AL","Unknown",20210210,2021-02-10,4928,90,7311,8310,8443,13304
"AL","Unknown",20210217,2021-02-17,2578,316,4928,7311,8310,8443
"AL","Unknown",20210224,2021-02-24,2801,109,2578,4928,7311,8310
"AL","Unknown",20210303,2021-03-03,3513,71,2801,2578,4928,7311
"AL","White",20200422,2020-04-22,300,45,NA,NA,NA,NA
"AL","White",20200429,2020-04-29,890,52,300,NA,NA,NA
"AL","White",20200506,2020-05-06,691,39,890,300,NA,NA
"AL","White",20200513,2020-05-13,391,28,691,890,300,NA
"AL","White",20200520,2020-05-20,1148,69,391,691,890,300
"AL","White",20200527,2020-05-27,857,29,1148,391,691,890
"AL","White",20200603,2020-06-03,758,34,857,1148,391,691
"AL","White",20200610,2020-06-10,936,30,758,857,1148,391
"AL","White",20200617,2020-06-17,1514,20,936,758,857,1148
"AL","White",20200624,2020-06-24,1729,50,1514,936,758,857
"AL","White",20200701,2020-07-01,2279,39,1729,1514,936,758
"AL","White",20200708,2020-07-08,2448,44,2279,1729,1514,936
"AL","White",20200715,2020-07-15,3294,80,2448,2279,1729,1514
"AL","White",20200722,2020-07-22,3463,79,3294,2448,2279,1729
"AL","White",20200729,2020-07-29,3221,107,3463,3294,2448,2279
"AL","White",20200805,2020-08-05,2939,83,3221,3463,3294,2448
"AL","White",20200812,2020-08-12,2454,96,2939,3221,3463,3294
"AL","White",20200819,2020-08-19,2318,37,2454,2939,3221,3463
"AL","White",20200826,2020-08-26,2444,48,2318,2454,2939,3221
"AL","White",20200902,2020-09-02,2540,87,2444,2318,2454,2939
"AL","White",20200909,2020-09-09,1914,36,2540,2444,2318,2454
"AL","White",20200916,2020-09-16,2132,64,1914,2540,2444,2318
"AL","White",20200923,2020-09-23,2218,37,2132,1914,2540,2444
"AL","White",20200930,2020-09-30,2379,30,2218,2132,1914,2540
"AL","White",20201007,2020-10-07,2193,37,2379,2218,2132,1914
"AL","White",20201014,2020-10-14,2427,78,2193,2379,2218,2132
"AL","White",20201021,2020-10-21,2432,54,2427,2193,2379,2218
"AL","White",20201028,2020-10-28,2967,53,2432,2427,2193,2379
"AL","White",20201104,2020-11-04,2863,57,2967,2432,2427,2193
"AL","White",20201111,2020-11-11,3106,89,2863,2967,2432,2427
"AL","White",20201118,2020-11-18,3684,65,3106,2863,2967,2432
"AL","White",20201125,2020-11-25,4781,101,3684,3106,2863,2967
"AL","White",20201202,2020-12-02,6144,75,4781,3684,3106,2863
"AL","White",20201209,2020-12-09,8028,121,6144,4781,3684,3106
"AL","White",20201216,2020-12-16,8365,107,8028,6144,4781,3684
"AL","White",20201223,2020-12-23,9932,191,8365,8028,6144,4781
"AL","White",20201230,2020-12-30,7794,79,9932,8365,8028,6144
"AL","White",20210106,2021-01-06,9921,91,7794,9932,8365,8028
"AL","White",20210113,2021-01-13,8078,306,9921,7794,9932,8365
"AL","White",20210120,2021-01-20,6148,221,8078,9921,7794,9932
"AL","White",20210127,2021-01-27,6652,398,6148,8078,9921,7794
"AL","White",20210203,2021-02-03,5169,419,6652,6148,8078,9921
"AL","White",20210210,2021-02-10,3670,402,5169,6652,6148,8078
"AL","White",20210217,2021-02-17,2781,102,3670,5169,6652,6148
"AL","White",20210224,2021-02-24,2655,188,2781,3670,5169,6652
"AL","White",20210303,2021-03-03,2111,143,2655,2781,3670,5169
"AR","AIAN",20200422,2020-04-22,1,0,NA,NA,NA,NA
"AR","AIAN",20200429,2020-04-29,3,0,1,NA,NA,NA
"AR","AIAN",20200506,2020-05-06,1,0,3,1,NA,NA
"AR","AIAN",20200513,2020-05-13,2,0,1,3,1,NA
"AR","AIAN",20200520,2020-05-20,7,0,2,1,3,1
"AR","AIAN",20200527,2020-05-27,4,0,7,2,1,3
"AR","AIAN",20200603,2020-06-03,5,0,4,7,2,1
"AR","AIAN",20200610,2020-06-10,6,0,5,4,7,2
"AR","AIAN",20200617,2020-06-17,7,0,6,5,4,7
"AR","AIAN",20200624,2020-06-24,4,0,7,6,5,4
"AR","AIAN",20200701,2020-07-01,13,0,4,7,6,5
"AR","AIAN",20200708,2020-07-08,11,0,13,4,7,6
"AR","AIAN",20200715,2020-07-15,10,0,11,13,4,7
"AR","AIAN",20200722,2020-07-22,23,0,10,11,13,4
"AR","AIAN",20200729,2020-07-29,19,0,23,10,11,13
"AR","AIAN",20200805,2020-08-05,9,0,19,23,10,11
"AR","AIAN",20200812,2020-08-12,19,0,9,19,23,10
"AR","AIAN",20200819,2020-08-19,13,0,19,9,19,23
"AR","AIAN",20200826,2020-08-26,18,0,13,19,9,19
"AR","AIAN",20200902,2020-09-02,12,0,18,13,19,9
"AR","AIAN",20200909,2020-09-09,18,0,12,18,13,19
"AR","AIAN",20200916,2020-09-16,18,0,18,12,18,13
"AR","AIAN",20200923,2020-09-23,19,0,18,18,12,18
"AR","AIAN",20200930,2020-09-30,13,0,19,18,18,12
"AR","AIAN",20201007,2020-10-07,14,0,13,19,18,18
"AR","AIAN",20201014,2020-10-14,20,0,14,13,19,18
"AR","AIAN",20201021,2020-10-21,26,1,20,14,13,19
"AR","AIAN",20201028,2020-10-28,23,0,26,20,14,13
"AR","AIAN",20201104,2020-11-04,8,0,23,26,20,14
"AR","AIAN",20201111,2020-11-11,21,0,8,23,26,20
"AR","AIAN",20201118,2020-11-18,27,0,21,8,23,26
"AR","AIAN",20201125,2020-11-25,30,0,27,21,8,23
"AR","AIAN",20201202,2020-12-02,39,0,30,27,21,8
"AR","AIAN",20201209,2020-12-09,67,0,39,30,27,21
"AR","AIAN",20201216,2020-12-16,47,0,67,39,30,27
"AR","AIAN",20201223,2020-12-23,55,0,47,67,39,30
"AR","AIAN",20201230,2020-12-30,41,0,55,47,67,39
"AR","AIAN",20210106,2021-01-06,71,0,41,55,47,67
"AR","AIAN",20210113,2021-01-13,65,0,71,41,55,47
"AR","AIAN",20210120,2021-01-20,57,0,65,71,41,55
"AR","AIAN",20210127,2021-01-27,51,0,57,65,71,41
"AR","AIAN",20210203,2021-02-03,49,2,51,57,65,71
"AR","AIAN",20210210,2021-02-10,27,1,49,51,57,65
"AR","AIAN",20210217,2021-02-17,54,0,27,49,51,57
"AR","AIAN",20210224,2021-02-24,16,8,54,27,49,51
"AR","AIAN",20210303,2021-03-03,33,-1,16,54,27,49
"AR","Asian",20200422,2020-04-22,4,0,NA,NA,NA,NA
"AR","Asian",20200429,2020-04-29,15,0,4,NA,NA,NA
"AR","Asian",20200506,2020-05-06,3,0,15,4,NA,NA
"AR","Asian",20200513,2020-05-13,6,0,3,15,4,NA
"AR","Asian",20200520,2020-05-20,10,0,6,3,15,4
"AR","Asian",20200527,2020-05-27,3,0,10,6,3,15
"AR","Asian",20200603,2020-06-03,18,0,3,10,6,3
"AR","Asian",20200610,2020-06-10,13,0,18,3,10,6
"AR","Asian",20200617,2020-06-17,30,0,13,18,3,10
"AR","Asian",20200624,2020-06-24,45,0,30,13,18,3
"AR","Asian",20200701,2020-07-01,90,0,45,30,13,18
"AR","Asian",20200708,2020-07-08,93,0,90,45,30,13
"AR","Asian",20200715,2020-07-15,74,0,93,90,45,30
"AR","Asian",20200722,2020-07-22,73,0,74,93,90,45
"AR","Asian",20200729,2020-07-29,89,0,73,74,93,90
"AR","Asian",20200805,2020-08-05,72,1,89,73,74,93
"AR","Asian",20200812,2020-08-12,38,1,72,89,73,74
"AR","Asian",20200819,2020-08-19,50,1,38,72,89,73
"AR","Asian",20200826,2020-08-26,44,1,50,38,72,89
"AR","Asian",20200902,2020-09-02,32,1,44,50,38,72
"AR","Asian",20200909,2020-09-09,33,0,32,44,50,38
"AR","Asian",20200916,2020-09-16,9,2,33,32,44,50
"AR","Asian",20200923,2020-09-23,50,0,9,33,32,44
"AR","Asian",20200930,2020-09-30,50,3,50,9,33,32
"AR","Asian",20201007,2020-10-07,12,0,50,50,9,33
"AR","Asian",20201014,2020-10-14,70,0,12,50,50,9
"AR","Asian",20201021,2020-10-21,70,0,70,12,50,50
"AR","Asian",20201028,2020-10-28,78,0,70,70,12,50
"AR","Asian",20201104,2020-11-04,-37,0,78,70,70,12
"AR","Asian",20201111,2020-11-11,103,0,-37,78,70,70
"AR","Asian",20201118,2020-11-18,115,0,103,-37,78,70
"AR","Asian",20201125,2020-11-25,126,0,115,103,-37,78
"AR","Asian",20201202,2020-12-02,126,0,126,115,103,-37
"AR","Asian",20201209,2020-12-09,136,0,126,126,115,103
"AR","Asian",20201216,2020-12-16,135,0,136,126,126,115
"AR","Asian",20201223,2020-12-23,147,0,135,136,126,126
"AR","Asian",20201230,2020-12-30,131,2,147,135,136,126
"AR","Asian",20210106,2021-01-06,181,3,131,147,135,136
"AR","Asian",20210113,2021-01-13,175,2,181,131,147,135
"AR","Asian",20210120,2021-01-20,127,2,175,181,131,147
"AR","Asian",20210127,2021-01-27,116,2,127,175,181,131
"AR","Asian",20210203,2021-02-03,102,2,116,127,175,181
"AR","Asian",20210210,2021-02-10,86,2,102,116,127,175
"AR","Asian",20210217,2021-02-17,11,0,86,102,116,127
"AR","Asian",20210224,2021-02-24,51,2,11,86,102,116
"AR","Asian",20210303,2021-03-03,49,0,51,11,86,102
"AR","Black",20200422,2020-04-22,213,0,NA,NA,NA,NA
"AR","Black",20200429,2020-04-29,372,6,213,NA,NA,NA
"AR","Black",20200506,2020-05-06,155,8,372,213,NA,NA
"AR","Black",20200513,2020-05-13,368,5,155,372,213,NA
"AR","Black",20200520,2020-05-20,334,8,368,155,372,213
"AR","Black",20200527,2020-05-27,311,4,334,368,155,372
"AR","Black",20200603,2020-06-03,321,1,311,334,368,155
"AR","Black",20200610,2020-06-10,405,5,321,311,334,368
"AR","Black",20200617,2020-06-17,655,10,405,321,311,334
"AR","Black",20200624,2020-06-24,546,5,655,405,321,311
"AR","Black",20200701,2020-07-01,657,3,546,655,405,321
"AR","Black",20200708,2020-07-08,693,5,657,546,655,405
"AR","Black",20200715,2020-07-15,973,13,693,657,546,655
"AR","Black",20200722,2020-07-22,1077,13,973,693,657,546
"AR","Black",20200729,2020-07-29,1152,13,1077,973,693,657
"AR","Black",20200805,2020-08-05,1255,13,1152,1077,973,693
"AR","Black",20200812,2020-08-12,912,14,1255,1152,1077,973
"AR","Black",20200819,2020-08-19,1069,13,912,1255,1152,1077
"AR","Black",20200826,2020-08-26,1178,15,1069,912,1255,1152
"AR","Black",20200902,2020-09-02,777,22,1178,1069,912,1255
"AR","Black",20200909,2020-09-09,873,12,777,1178,1069,912
"AR","Black",20200916,2020-09-16,790,12,873,777,1178,1069
"AR","Black",20200923,2020-09-23,1001,15,790,873,777,1178
"AR","Black",20200930,2020-09-30,964,15,1001,790,873,777
"AR","Black",20201007,2020-10-07,1083,25,964,1001,790,873
"AR","Black",20201014,2020-10-14,950,23,1083,964,1001,790
"AR","Black",20201021,2020-10-21,1200,17,950,1083,964,1001
"AR","Black",20201028,2020-10-28,1220,11,1200,950,1083,964
"AR","Black",20201104,2020-11-04,985,12,1220,1200,950,1083
"AR","Black",20201111,2020-11-11,1299,8,985,1220,1200,950
"AR","Black",20201118,2020-11-18,1367,22,1299,985,1220,1200
"AR","Black",20201125,2020-11-25,1904,16,1367,1299,985,1220
"AR","Black",20201202,2020-12-02,1573,7,1904,1367,1299,985
"AR","Black",20201209,2020-12-09,2194,37,1573,1904,1367,1299
"AR","Black",20201216,2020-12-16,2055,37,2194,1573,1904,1367
"AR","Black",20201223,2020-12-23,2236,31,2055,2194,1573,1904
"AR","Black",20201230,2020-12-30,1588,26,2236,2055,2194,1573
"AR","Black",20210106,2021-01-06,2397,36,1588,2236,2055,2194
"AR","Black",20210113,2021-01-13,2118,28,2397,1588,2236,2055
"AR","Black",20210120,2021-01-20,2241,28,2118,2397,1588,2236
"AR","Black",20210127,2021-01-27,1754,28,2241,2118,2397,1588
"AR","Black",20210203,2021-02-03,1811,34,1754,2241,2118,2397
"AR","Black",20210210,2021-02-10,1503,31,1811,1754,2241,2118
"AR","Black",20210217,2021-02-17,604,25,1503,1811,1754,2241
"AR","Black",20210224,2021-02-24,443,56,604,1503,1811,1754
"AR","Black",20210303,2021-03-03,625,-28,443,604,1503,1811
"AR","Multiracial",20200422,2020-04-22,5,0,NA,NA,NA,NA
"AR","Multiracial",20200429,2020-04-29,3,0,5,NA,NA,NA
"AR","Multiracial",20200506,2020-05-06,3,0,3,5,NA,NA
"AR","Multiracial",20200513,2020-05-13,6,0,3,3,5,NA
"AR","Multiracial",20200520,2020-05-20,10,0,6,3,3,5
"AR","Multiracial",20200527,2020-05-27,0,0,10,6,3,3
"AR","Multiracial",20200603,2020-06-03,0,0,0,10,6,3
"AR","Multiracial",20200610,2020-06-10,0,0,0,0,10,6
"AR","Multiracial",20200617,2020-06-17,0,0,0,0,0,10
"AR","Multiracial",20200624,2020-06-24,0,0,0,0,0,0
"AR","Multiracial",20200701,2020-07-01,0,0,0,0,0,0
"AR","Multiracial",20200708,2020-07-08,0,0,0,0,0,0
"AR","Multiracial",20200715,2020-07-15,0,0,0,0,0,0
"AR","Multiracial",20200722,2020-07-22,0,0,0,0,0,0
"AR","Multiracial",20200729,2020-07-29,0,0,0,0,0,0
"AR","Multiracial",20200805,2020-08-05,0,0,0,0,0,0
"AR","Multiracial",20200812,2020-08-12,0,0,0,0,0,0
"AR","Multiracial",20200819,2020-08-19,0,0,0,0,0,0
"AR","Multiracial",20200826,2020-08-26,0,0,0,0,0,0
"AR","Multiracial",20200902,2020-09-02,0,0,0,0,0,0
"AR","Multiracial",20200909,2020-09-09,0,0,0,0,0,0
"AR","Multiracial",20200916,2020-09-16,26,0,0,0,0,0
"AR","Multiracial",20200923,2020-09-23,30,0,26,0,0,0
"AR","Multiracial",20200930,2020-09-30,26,0,30,26,0,0
"AR","Multiracial",20201007,2020-10-07,48,0,26,30,26,0
"AR","Multiracial",20201014,2020-10-14,33,0,48,26,30,26
"AR","Multiracial",20201021,2020-10-21,40,0,33,48,26,30
"AR","Multiracial",20201028,2020-10-28,51,0,40,33,48,26
"AR","Multiracial",20201104,2020-11-04,48,0,51,40,33,48
"AR","Multiracial",20201111,2020-11-11,50,0,48,51,40,33
"AR","Multiracial",20201118,2020-11-18,52,0,50,48,51,40
"AR","Multiracial",20201125,2020-11-25,90,0,52,50,48,51
"AR","Multiracial",20201202,2020-12-02,79,0,90,52,50,48
"AR","Multiracial",20201209,2020-12-09,106,0,79,90,52,50
"AR","Multiracial",20201216,2020-12-16,105,0,106,79,90,52
"AR","Multiracial",20201223,2020-12-23,87,0,105,106,79,90
"AR","Multiracial",20201230,2020-12-30,87,0,87,105,106,79
"AR","Multiracial",20210106,2021-01-06,121,0,87,87,105,106
"AR","Multiracial",20210113,2021-01-13,116,0,121,87,87,105
"AR","Multiracial",20210120,2021-01-20,85,0,116,121,87,87
"AR","Multiracial",20210127,2021-01-27,77,0,85,116,121,87
"AR","Multiracial",20210203,2021-02-03,68,0,77,85,116,121
"AR","Multiracial",20210210,2021-02-10,57,0,68,77,85,116
"AR","Multiracial",20210217,2021-02-17,-79,0,57,68,77,85
"AR","Multiracial",20210224,2021-02-24,11,0,-79,57,68,77
"AR","Multiracial",20210303,2021-03-03,11,0,11,-79,57,68
"AR","NHPI",20200422,2020-04-22,4,0,NA,NA,NA,NA
"AR","NHPI",20200429,2020-04-29,22,1,4,NA,NA,NA
"AR","NHPI",20200506,2020-05-06,9,0,22,4,NA,NA
"AR","NHPI",20200513,2020-05-13,23,-1,9,22,4,NA
"AR","NHPI",20200520,2020-05-20,53,2,23,9,22,4
"AR","NHPI",20200527,2020-05-27,74,1,53,23,9,22
"AR","NHPI",20200603,2020-06-03,156,0,74,53,23,9
"AR","NHPI",20200610,2020-06-10,215,3,156,74,53,23
"AR","NHPI",20200617,2020-06-17,245,4,215,156,74,53
"AR","NHPI",20200624,2020-06-24,310,2,245,215,156,74
"AR","NHPI",20200701,2020-07-01,348,2,310,245,215,156
"AR","NHPI",20200708,2020-07-08,189,3,348,310,245,215
"AR","NHPI",20200715,2020-07-15,179,2,189,348,310,245
"AR","NHPI",20200722,2020-07-22,153,1,179,189,348,310
"AR","NHPI",20200729,2020-07-29,118,1,153,179,189,348
"AR","NHPI",20200805,2020-08-05,90,2,118,153,179,189
"AR","NHPI",20200812,2020-08-12,33,2,90,118,153,179
"AR","NHPI",20200819,2020-08-19,38,1,33,90,118,153
"AR","NHPI",20200826,2020-08-26,85,3,38,33,90,118
"AR","NHPI",20200902,2020-09-02,20,1,85,38,33,90
"AR","NHPI",20200909,2020-09-09,5,0,20,85,38,33
"AR","NHPI",20200916,2020-09-16,33,-3,5,20,85,38
"AR","NHPI",20200923,2020-09-23,100,0,33,5,20,85
"AR","NHPI",20200930,2020-09-30,5,0,100,33,5,20
"AR","NHPI",20201007,2020-10-07,56,1,5,100,33,5
"AR","NHPI",20201014,2020-10-14,-18,0,56,5,100,33
"AR","NHPI",20201021,2020-10-21,57,0,-18,56,5,100
"AR","NHPI",20201028,2020-10-28,60,0,57,-18,56,5
"AR","NHPI",20201104,2020-11-04,-66,0,60,57,-18,56
"AR","NHPI",20201111,2020-11-11,91,0,-66,60,57,-18
"AR","NHPI",20201118,2020-11-18,91,0,91,-66,60,57
"AR","NHPI",20201125,2020-11-25,90,0,91,91,-66,60
"AR","NHPI",20201202,2020-12-02,41,0,90,91,91,-66
"AR","NHPI",20201209,2020-12-09,81,0,41,90,91,91
"AR","NHPI",20201216,2020-12-16,47,0,81,41,90,91
"AR","NHPI",20201223,2020-12-23,47,0,47,81,41,90
"AR","NHPI",20201230,2020-12-30,-5,0,47,47,81,41
"AR","NHPI",20210106,2021-01-06,40,0,-5,47,47,81
"AR","NHPI",20210113,2021-01-13,-10,0,40,-5,47,47
"AR","NHPI",20210120,2021-01-20,169,0,-10,40,-5,47
"AR","NHPI",20210127,2021-01-27,-134,0,169,-10,40,-5
"AR","NHPI",20210203,2021-02-03,125,0,-134,169,-10,40
"AR","NHPI",20210210,2021-02-10,105,0,125,-134,169,-10
"AR","NHPI",20210217,2021-02-17,-79,0,105,125,-134,169
"AR","NHPI",20210224,2021-02-24,11,2,-79,105,125,-134
"AR","NHPI",20210303,2021-03-03,10,1,11,-79,105,125
"AR","Other",20200422,2020-04-22,25,0,NA,NA,NA,NA
"AR","Other",20200429,2020-04-29,7,1,25,NA,NA,NA
"AR","Other",20200506,2020-05-06,37,3,7,25,NA,NA
"AR","Other",20200513,2020-05-13,39,1,37,7,25,NA
"AR","Other",20200520,2020-05-20,52,0,39,37,7,25
"AR","Other",20200527,2020-05-27,153,1,52,39,37,7
"AR","Other",20200603,2020-06-03,270,2,153,52,39,37
"AR","Other",20200610,2020-06-10,239,0,270,153,52,39
"AR","Other",20200617,2020-06-17,649,1,239,270,153,52
"AR","Other",20200624,2020-06-24,838,6,649,239,270,153
"AR","Other",20200701,2020-07-01,353,4,838,649,239,270
"AR","Other",20200708,2020-07-08,719,0,353,838,649,239
"AR","Other",20200715,2020-07-15,712,4,719,353,838,649
